ratings,reviews
5,만족 크리스마스 분위기를 내려고 구매했는데 만족스럽네요 ㅎㅎ 모드도 여러 가지라 다양한 불빛을 볼 수 있습니다
5,와 너무 잘 샀어요 이런 거 필요했는데 한번 빨았는데 쫀쫀함 ㅋㅋㅋ 오래 신으면 자꾸 벗겨져서 화났는데 이거는 워낙 싸니까 그런 걱정 안 해도 될 거 같아요 근데 일단 빨았는데도 쫀쫀하긴 하다는 거
5,저렴하게 잘 샀네요 비 오는데 아주 잘 돼요
5,부모님께 선물 방송에서 염증과 다이어트에 좋다고 나와서 부모님이 먼저 찾으시길래 사드렸어요 스푼도 들어있고 증정도 주셔서 감사합니다 저렴하게 잘 산 거 같아요 효과 좋으면 또 구매할게요
5,정말 편해요 맨날 이것만 입고 싶어요
5,만족합니다 소음이 하나도 없고 디자인도 귀여우며 좋습니다 다음에 시계 하나 더 구매하면 더 사고 싶네요
5,리필도 있었으면 좋겠네요
5,재구매 계속 잘 구매해서 먹네요
5,배송이 빠르고 제품도 주문과 같이 정확히 왔네요
5,양파즙 먹기 거부감 땜에 먹기에 좀 부담스러웠는데 이 제품은 그런 거부감 없이 먹을만해요 유기농이라 해서 믿고 구매했고 꾸준히 먹고 있어요 재구매하려고 보니 저번보다 가격이 좀 비싸게 나와서 아쉽네요
5,사진보다 더 이쁜 티고 착용감도 좋아서 네이비 빨간색 외에 다른 색도 구매예정입니다
5,생선 구울 때 제일 좋아요
5,이쁘게 잘 쓸게요 좀 더 싸지고 여러 가지 모양도 더 나왔으면 좋겠어요 ㅠ
5,앙금이 조금 적어서 맛은 별로이지만 아이들은 너무나 좋아해요
5,구성비 최고이네요 디자인이 너무 이쁘네요
5,맛있고 가격도 다른 인 스타 공구 상품에 비해 저렴한 거 같아요
5,거치대 패드 부분 동시 충전 가능해서 좋아요
5,감자 작아도 푹신푹신 맛있어요 처먹기 크기도 적당하고 맛있어요
5,톡톡 상담 답변 빨리 주셔서 감사합니다
5,만족합니다 좋아요 이번 설에도 선물 좋아요
5,항상 시켜 먹는 거라 생수 중엔 요것이 최고인 듯
5,케이스에 들어있어서 좋아요
5,아주 만족합니다 다음에 기회가 되면 꼭 이용할게요
5,양이 많아서 유통기한이 걱정되지만 부지런히 먹으려고요
5,이쁘게 입힐게요
5,좋아요 생각보다 튼튼하고 조립하기도 어렵지 않아요 다른 도구가 필요하지도 않고 제품에 들어있는 고무망치로 조립 가능하고요 선반 높이도 내가 필요한 대로 높이 조절해서 조립해서 사용합니다 감사합니다 잘 쓸게요
5,배송 빠르고 착한 가격에 구입 잘 했어요
5,생각보다 탄탄해 보여서 좋네요
5,후기들이 만족한다는 내용이 많아서 기대했는데 막상 받아보니 훨씬 더 만족스럽습니다 아주 좋아요 사진보다 신제품이 훨씬 퀄리티가 뛰어납니다
5,재구매 너무 잘 쓰고 있습니다 흘러내림도 없고 좋아요
5,배송이 정확하고 빠름
5,그림이 예쁘네요 양쪽에 하나씩 붙이려고 다른 디자인으로 주문해봤어요
5,털이 잘 밀리고 사용시간도 좋습니다
5,좋아요 급하게 주문했는데 배송 빨라서 좋았습니다 흰색 검은색 둘 다 주문했는데 디자인이 모두 예뻐요
5,마음에 듭니다 가격은 좀 있는 편이지만 녹위에 올릴 상자를 종이로 하기엔 너무 약할 것 같고 그렇다고 나무상자를 올리는 건 부담스러워서 구매했어요 반투명이라 일일이 꺼내보지 않아도 내용물을 알 수 있어서 좋습니다 배송도 빠르네요
5,좋다고 해서 한번 써보려고 구매했어요
5,노트북에 블루투스 기능이 없어서 사용 중인데 바로 연결되고 좋아요
5,저렴하게 구입했어요 ᄒ 좋아요 ㅎㅎ
5,만족합니다 전에 구매했었는데 다시 구매했어요 저렴하고 마음에 들어요 입었을 때 편해요 다음에 또 구매할게요
5,더치커피를 간편하게 집에서 내려마실 수 있어서 좋네요
5,바퀴도 부드럽게 굴러가고 저렴한 가격치곤 좋아요 이제 처음 타는 초등 학년한테 딱 좋아요 작은 거보다 큰 게 초보에겐 편하다고 해서 샀는데 처음인데도 잘 타네요
5,빠른 배송도 좋은 품질이 장점이네요
5,세니타이져중 제일 좋아요
5,말 그대로 앉은뱅이 술입니다
5,디자인이 너무 예뻐요 공간도 여유 있고 좋아요 신발장 기능도 있지만 중문이 없는 현관에 시야 차단을 위한 목적도 있어서 여러모로 만족합니다
5,임신해서 한번 주문해봤어요 단맛이 안 들어간 맛을 좋아해서 꾸준히 잘 먹어볼 생각입니다
5,씻기 귀찮게 복잡한 구조여도 아기 때부터 배앓이 방지 효과 봐서 쭉 쓰고 있어요
5,여전히 좋아요 곧 다시 살 거예요
5,주먹만 한 크기로 잘 도착했습니다 낼부터 갈아먹으려고 주문했네요
5,굳굳 잘 받았습니다 하루 만에 배송이 됐네요 ㅋㅋ감사합니다 다음에도 요기서 구매예정입니다ㅎ
5,튼튼해 보이네요 제습기랑 같이 사용하려고 샀어요
5,적축인데도 소음이 적어서 사무실에서도 사용하고 있습니다 업무용 키보드 자판이 너무 낮아서 평상시에 업무에 지장이 있으시다면 꼭 사용하시기 바랍니다 물론 게임이나 엔터테이먼트용으로는 두말할 것 없이 최고입니다
5,아직까진 괜찮은 거 같아요
5,적당한 사이즈로 좋네요
5,가격 대비 만족합니다 잘 사용할게요
5,배송도 빠르고 너무 마음에 들어요
5,무료체험 사용한 뒤에 뽀송뽀송하고 쿨링감이 오래 지속되어서 너무 좋아요
5,배송은 살짝 늦었지만 잘 왔어요
5,재구매 세 달에 한 번씩 개씩 구입하는 거 같아요 남자친구 꺼 제터 순해서 좋아요
5,개별 포장되어 있어서 좋아요
5,후기가 좋아서 구매했습니다 어머님 관절염에 도움이 되었으면 좋겠네요
5,크기도 적당하고 다 좋아요
5,정말 좋아요 다른 비싼 볼펜들보다 훨씬 좋아요 정말 반했어요
5,아이 주려고 샀는데 구워주다가 상추걷저리에 제가 다 먹고 기름에 김치 구워서 밥 볶아 다 먹었네요 소맥에 제 살은 어쩌죠
5,마음에 듭니다 가격도 저렴하고요
5,아기가 잘 가지고 놀아요 장난감이 큼직하고 맘에 들어요
5,면이 너무 좋아요 맘에 듭니다
5,배송도 빠르고 제품도 좋습니다 아이스컵은 앞으로 여기서만 구매할 것 같아요 많이 파세요
5,아직 먹어보지 않았으면 빠른 배송 신선함
5,재구매 잘 받았습니다 또구매항겡ㅎ
5,케이블도 튼튼하고 좋아요 전에 써보고 다시 구입했습니다
5,재구매 벌써 번째 구매입니다 살짝 익혀서 먹으면 진짜 다른 반찬 필요 없어요
5,향이 은은하니 좋습니다 그런데 배송 시 비로 얼룩진 것이 안 없어지네요
5,맛이 부드럽고 향도 은은하여 좋습니다 더욱이 티백이라 우려먹기 편해서 먹기가 좋습니다 번창하세요
5,고정한 책상이 꽤 두꺼운데도 튼튼하게 고정이 잘 됩니다 저희 어머니께 어버이날 선물로 드렸더니 누워서 톡 보낼 때나 영상 볼 때 잘 활용하셔서 좋습니다
5,재구매 길이감도 좋고 이뻐요
5,한 달 차 똥이 아주 잘 나옴
5,작동 잘 돼요 ㅋㅋ 건전지 없이 너무 편하네요
5,문제없이 받았습니다 아주 이쁘네요
5,편하게 잘 신을게요 저렴한 가격에 득템했네요
5,잘 쓸게요 배송 빨리 왔어요
5,좋은 품질 같아요 잘 쓰겠습니다
5,너무 맛있어요 ㅎㅎ 아이스크림이랑 같이 먹는데 좋아요
5,넉넉한 수납공간 편의성이 좋아요
5,아 그냥 속는 샘치고 구입했는데 정말 좋음
5,반신반의했는데 마스크 부족해서 불안했던 마음 이걸로 시원하게 내렸어요
5,배송도 빠르고 배송기사님 너무 친절하시고 사무실에서 배송 관련 안내도 확인 한 번 더 해주시고 좋네요 가격 대비 상품도 깔끔합니다
5,아기가 항상 먹는 우유에요 배송도 빠르고 만족합니다
5,재구매 재구매합니다 가격 대비
5,배송도 빠르고 제품도 괜찮은 거 같아요
5,어떤 음식이라도 얹어두면 멋진 요리로 변신시켜줄 그릇입니다 사이즈도 딱 좋아요
5,좋음ㄴ다 좋습니다 좋습니다 좋습니다
5,퇴근 후에 혼술 용도로 딱
5,캠핑 가서 소스나 반찬거리 조금 간편하게 담아먹을 용도로 샀어요ㅎㅎ 딱 생각한 모양과 사이즈예요 가볍고 저렴하고 배송도 빠르고 좋아요
5,깨끗하게 키우는 게 은근 힘드네요
5,너무 만족ㅜㅜ바람이 들어갈 틈이 없어요ㅜㅜ에 키로 입으니 넉넉하니 이쁩니다
5,맘에 드네요 ㅋ 디자인도 기능도 맘에 들어요 배송도 하루 만에 왔고요 잘 산 거 같습니다 만족해요 ㄱㄴㄷㄹㅁ
5,개 좋아요 새 화장실 됐음
5,인테리어 효과도 있고 튼튼합니다
5,좋아요 소재가 봄여름에 쓸만한 시원한 통기성 잘 되는 소재라서 잘 쓸 것 같아요 얼굴도 정말 작아 보이고 챙도 햇빛 잘 가려줘요
5,열어봤는데 냄새가 나쁘지도 않고 벌써 쓰는 게 기대됩니다
5,목 아픈 사람한테 좋은 거 같아요
5,구성비 생각했을 때 너무 만족합니다 품질도 생각보다 괜찮고요
5,우드 링 사이즈 좋아요 잘 쓸게요
5,천이 고급지네요넘맘에들어용
5,잘 꽂혀요 색도 이쁘고 큰 책도 잘 꽂히고 맘에 들어요 너무 생각보다 더 크고 책상 폭에도 잘 맞고 너무 높아 보기 싫지도 않아요
5,간편히 한 끼 먹기네 좋아요 한 봉지가 진공이 빠진 거 빼고는 만족입니다
5,돈벌레 걱정 안 해도 되니 너무 좋아요
5,이빨이 끼지도 않고 적당히 달고 맛나요 양도 적다하고 좋아요 단점은 다이어트용으로 샀는데 자꾸 간식으로 먹게 됩니다
5,하리보 중에 제일 맛있어요 안 질겨서 너무 젛구여 계속 먹으면 좀 질리는 맛이지만 다른 젤리 먹어사야 먹으니까 한 봉지 금방 다 먹네요 두 봉지 사길 잘했어요
5,재구매했어요 너무 잘 먹고 있습니다
5,좋아요 옷걸이가 조아서 써보고 바지 걸이도 샀어요 디자인은 좋은데 내구성이 조금은 약해 보여요 약간에 쉽
5,색상도 맘에 들고 옷도 귀엽네요 ㅎㅎ
5,남편이 가끔 머리가 복잡하고 아플 때 말없이 깎아요 묵언수행급으로 하다 보면 잡념이 없어지고 좋대요 진행은 더뎌서 언제 숟가락 써볼까 싶지만 원하던 효과는 있어서 만족해요
5,털이 길어서 큰 빗으로 해야 될 거 같아 사용하니 좋아요
5,쓰던 게 벗겨져서 지저분해 보여서 새로 구매했어 요전에는 마트에서 샀는데 마트보다 저렴하게 사서 좋네요 가볍고 쉽게 안 벗겨졌으면 좋겠네요 잘 쓸게요
5,사진이랑 똑같네요 ㅎㅎ 맘에 들어요
5,상태가 좋네요 감사합니다
5,화면 그대로에요 맘에 들어요
5,좋습니다 작은 사이즈랑 이 사이즈랑 같이 샀는데 구입하시는 분 장소에 따라 선택하시면 될 것 같아요
5,디자인도 예쁘고 괜찮은 것 같아요
5,집에서 간편하게 만들어 마실 수 있어서 좋았어요
5,좋아요 오로
5,깨끗하게 배송이 와서 좋았어요 하나하나 포장도 꼼꼼했고요 색상도 사진이랑 같네요 그리고 매트리스 윗부분이 도톰해서 좋네요 잘 쓰겠습니다
5,꽂으면 바로 인식하고 편합니다
5,화장실에 뿌리고 난 분 뒤에 문질러 주니 곰팡이가 없어졌어요
5,해외배송치고 빨리 오는 천이고 사용하기 간편해요 정말 좋습니다
5,재구매 먹던 거라 정말 맛있네요 감사합니다
5,모달 인견 등 다양하게 구매해보았어요 다 좋습니다
5,빠른 배송 감사합니다 다음에도 구매하겠습니다ㅁㄴㄹㅇㅁㄹㄶㅇㅎㅁㅎㄶㅇㅎㅁㅎㄶㅇㅎㅁㅍㅍㅌㅍㅍㅂㅈㄱㅁㄴㅋㅊㅇㄵ
5,환절기라 광채 메이크업 좀 해보려고 샀는데 좋아요
5,재구매 사은품 해면으로 늘 재구매하고 있어요 만족
5,너무 깔끔하고 일단 크기가 적당하여 좋아요
5,좋은 상품과 빠른 응대 만족합니다
5,재구매 맘에 들어서 방에서 쓰려고 재구매했어요 조용한 데다가 가볍고 깨끗해서 맘에 들어요
5,재구매 옆 사이드 테이블로 사용하기도 좋고 가격 면에서도 매력이 많은 상품입니다 여러 개 주문하여 만족스럽게 사용하고 있습니다
5,비 오는 날 도착해서 더 좋았어요 너무 맛있게 먹었네요
5,역시 최고인 듯 향이며 사용감 다른 제품은 이제 안녕
5,노트북도 뿌앵이로 꾸밀 거에 용
5,재구매 매일 맛있게 먹고 있어요
5,차 백가서 난로 서큘용도로 샀는데 만족합니다 감사합니다
5,스틸레토라 한 사이즈 크게 주문했는데 좋아 요배 송도 바로 다음날 왔어요
5,재구매 이전에 사고 거래처 사장님이 사달라고 해서 사줬어요 만족하고 쓰고 계신데요 또 구매하러 올게요
5,아담하고 따듯해요 굳
5,배송 엄청 빠르고 정확하게 배송되었습니다
5,전에 쓰던 건데 좋아서 추가 구매 수량도 많아서 충분히 씁니다
5,친구 집에서 먹어보고 샀어요 사실 살찔까 봐 두렵지만 일단 샀으니 맛있게 먹어보려고요
5,재구매 길냥이들에게 아낌없이 줄 수 있는 가격인데 잘 먹기까지 해서 좋아ㅛ
5,가격도 좋고 제품도 좋고 아주 만족합니다
5,재구매 너무 예뻐서 자주 사용할 듯
5,전부터 쓰던 거라 재구매용
5,충전 아주 빨라요
5,이거 같은 제품 개 있음 그냥 좋음 엄청 날씬해 보임 대박 제품
5,정말 좋음
5,다른 상표만 먹다가 이번에 바꿔봤는데 남편이 너무 맛있다고 하네요 잘 바꾼 거 같아요
5,포장도 꼼꼼하게 잘 되어있고 서비스로 주신 즙도 잘 먹었습니다 담번에 구매할 때는 즙도 시켜보려고요 건강해질게요
5,맛있어요 평소에 만두 좋아하는데 색다른 게먹어보고 싶어서 주문했는데 맛있네요 좋은 상품 많이 파세요
5,이쁘고 커피도 너무 맛있고 생각보다 사이즈는 컸는데 자리 차지도 안 하고 너무 좋아요
5,선식 너무 맛있어요 그냥 물에 타서 먹어도 고소하네요 몸도 건강해지고 살 빠질 것 같아요
5,좋어요오오ㅇㅇ오옹융오
5,잘 쓸게요 전송 한번 빠르네요
5,배송도 빠르고 잘 쓸 거 같아요
5,너무 싱싱한 밀기울이네요 깨끗하고 또 이용할 거예요
5,재구매 정말 유용하게 잘 썼습니다 좋아요
5,오래 지속됩니다 최고예요
5,개인적으로 여자분들 적 극 추천합니다 ㄱㄴㄷㅂㅅㅈ아ㅡㄱㄴㄷㅂㅅㅈㅇ섮즌ㅁ ㄱㄴㄷㅂㅅㅈㅇㄱㄴㄷㅂㅅㅈ인ㅅㄷ아ㅡㅈㅅㅇ
5,사이즈 색감 모두 마음에 들어요 집안 분위기가 따스해진 것 같네요
5,빠른 배송 충분한 양의 이어캡 상태가 무척 깔끔한 게 좋습니다 기다린 보람이 있는 거 같아요
